model,year,price,transmission,mileage,fueltype,tax,mpg,enginesize
 Corsa,2019,8530.0,Manual,8338,Petrol,145,43.5,1.4
 Corsa,2017,7998.0,Manual,14209,Petrol,145,55.4,1.4
 Corsa,2016,7120.0,Manual,34307,Petrol,30,55.4,1.4
 Corsa,2015,6890.0,Manual,31183,Diesel,0,83.1,1.3
 Corsa,2017,11498.0,Automatic,7068,Petrol,150,47.9,1.4
 Corsa,2019,10990.0,Manual,100,Petrol,145,43.5,1.4
 Corsa,2019,10490.0,Manual,1375,Petrol,145,43.5,1.4
 Corsa,2019,10490.0,Manual,1452,Petrol,145,43.5,1.4
 Corsa,2018,8391.0,Manual,10376,Petrol,145,54.3,1.4
 Corsa,2016,5420.0,Manual,27149,Petrol,30,55.4,1.4
 Corsa,2016,7680.0,Manual,17366,Petrol,30,55.4,1.4
 Corsa,2019,10498.0,Manual,4514,Petrol,150,44.8,1.4
 Corsa,2019,10998.0,Manual,8309,Petrol,150,44.8,1.4
 Corsa,2019,10698.0,Automatic,5400,Petrol,150,39.8,1.4
 Corsa,2015,6498.0,Manual,22825,Petrol,30,55.4,1.4
 Corsa,2016,7099.0,Manual,29626,Petrol,30,54.3,1.4
 Corsa,2015,5580.0,Manual,37978,Petrol,125,52.3,1.2
 Corsa,2018,9320.0,Manual,7825,Petrol,145,55.4,1.4
 Corsa,2017,6790.0,Manual,27849,Petrol,150,55.4,1.4
 Corsa,2018,7895.0,Manual,14917,Petrol,145,55.4,1.4
 Corsa,2016,7798.0,Manual,12722,Petrol,30,55.4,1.4
 Corsa,2014,5998.0,Manual,24369,Petrol,125,51.4,1.4
 Corsa,2018,8898.0,Manual,12238,Petrol,145,55.4,1.4
 Corsa,2016,6998.0,Manual,29186,Petrol,30,54.3,1.4
 Corsa,2013,3850.0,Manual,49000,Petrol,30,55.4,1.0
 Corsa,2017,8298.0,Manual,13202,Petrol,30,55.4,1.4
 Corsa,2015,6498.0,Manual,38130,Petrol,30,55.4,1.4
 Corsa,2013,4998.0,Manual,41955,Petrol,125,51.4,1.4
 Corsa,2015,6241.0,Manual,43173,Diesel,0,76.3,1.3
 Corsa,2014,5498.0,Manual,34125,Petrol,125,51.4,1.4
 Corsa,2016,7998.0,Manual,29650,Petrol,30,55.4,1.4
 Corsa,2017,10498.0,Automatic,17365,Petrol,145,47.9,1.4
 Corsa,2017,11298.0,Automatic,3326,Petrol,145,47.9,1.4
 Corsa,2017,7998.0,Manual,16424,Petrol,30,55.4,1.4
 Corsa,2015,5998.0,Manual,10853,Petrol,30,55.4,1.4
 Corsa,2016,7290.0,Manual,16100,Petrol,30,54.3,1.4
 Corsa,2018,7995.0,Manual,13149,Petrol,150,54.3,1.4
 Corsa,2013,4698.0,Manual,40395,Petrol,125,51.4,1.2
 Corsa,2016,7598.0,Manual,33723,Petrol,30,55.4,1.4
 Corsa,2017,7998.0,Manual,12649,Petrol,145,55.4,1.4
 Corsa,2015,7298.0,Manual,46963,Petrol,30,55.4,1.4
 Corsa,2020,16998.0,Manual,19,Petrol,145,52.3,1.2
 Corsa,2019,9995.0,Manual,16937,Petrol,145,43.5,1.4
 Corsa,2017,8995.0,Manual,7075,Petrol,145,57.7,1.0
 Corsa,2018,7990.0,Manual,5000,Petrol,145,43.5,1.4
 Corsa,2014,4690.0,Manual,49630,Petrol,125,51.4,1.4
 Corsa,2016,7495.0,Manual,30464,Petrol,30,55.4,1.4
 Corsa,2016,7495.0,Manual,30491,Petrol,30,55.4,1.4
 Corsa,2016,6995.0,Manual,23152,Petrol,30,55.4,1.4
 Corsa,2013,3495.0,Manual,63414,Petrol,30,55.4,1.0
 Corsa,2019,9995.0,Manual,10,Petrol,145,43.5,1.4
 Corsa,2015,5995.0,Manual,50695,Petrol,125,52.3,1.2
 Corsa,2015,5850.0,Manual,30955,Petrol,125,53.3,1.2
 Corsa,2018,9450.0,Manual,17017,Petrol,150,54.3,1.4
 Corsa,2017,9845.0,Automatic,7420,Petrol,145,47.9,1.4
 Corsa,2016,6995.0,Manual,31168,Petrol,30,55.4,1.4
 Corsa,2016,6995.0,Manual,28000,Petrol,30,54.3,1.4
 Corsa,2016,6495.0,Manual,21295,Petrol,30,55.4,1.4
 Corsa,2018,15660.0,Manual,7564,Petrol,145,43.5,1.4
 Corsa,2018,8495.0,Manual,5400,Petrol,145,43.5,1.4
 Corsa,2018,15225.0,Manual,12670,Petrol,145,43.5,1.4
 Corsa,2019,9495.0,Manual,4500,Petrol,145,43.5,1.4
 Corsa,2019,9990.0,Manual,10,Petrol,150,43.5,1.4
 Corsa,2016,9795.0,Manual,18298,Petrol,235,37.7,1.6
 Corsa,2018,7795.0,Manual,16302,Petrol,145,55.4,1.4
 Corsa,2019,9495.0,Manual,14712,Petrol,145,43.5,1.4
 Corsa,2017,6985.0,Manual,13306,Petrol,145,55.4,1.4
 Corsa,2017,7495.0,Manual,19271,Petrol,30,55.4,1.4
 Corsa,2018,7295.0,Manual,6462,Petrol,145,55.4,1.4
 Corsa,2018,9495.0,Manual,6000,Petrol,145,43.5,1.4
 Corsa,2019,9989.0,Manual,10,Petrol,145,43.5,1.4
 Corsa,2019,9250.0,Manual,2500,Petrol,145,43.5,1.4
 Corsa,2019,9995.0,Manual,14524,Petrol,145,43.5,1.4
 Corsa,2013,4495.0,Manual,44920,Petrol,125,51.4,1.2
 Corsa,2015,5995.0,Manual,54083,Petrol,125,54.3,1.4
 Corsa,2015,6295.0,Manual,12652,Petrol,125,53.3,1.2
 Corsa,2015,5495.0,Manual,45416,Petrol,30,55.4,1.4
 Corsa,2017,6395.0,Manual,40319,Petrol,30,54.3,1.4
 Corsa,2016,6295.0,Manual,23248,Petrol,30,55.4,1.4
 Corsa,2015,6290.0,Manual,17826,Petrol,30,55.4,1.4
 Corsa,2019,9295.0,Manual,12,Petrol,150,43.5,1.4
 Corsa,2019,13695.0,Manual,679,Petrol,150,53.3,1.2
 Corsa,2019,9495.0,Manual,9455,Petrol,150,43.5,1.4
 Corsa,2018,7930.0,Manual,13051,Petrol,145,55.4,1.4
 Corsa,2019,10498.0,Manual,8208,Petrol,145,43.5,1.4
 Corsa,2019,10498.0,Manual,10880,Petrol,145,43.5,1.4
 Corsa,2018,9995.0,Manual,9840,Petrol,145,43.5,1.4
 Corsa,2013,4950.0,Manual,52838,Petrol,125,51.4,1.2
 Corsa,2017,7500.0,Manual,20389,Petrol,145,55.4,1.4
 Corsa,2017,7500.0,Manual,21247,Petrol,30,55.4,1.4
 Corsa,2017,6999.0,Manual,12701,Petrol,150,55.4,1.4
 Corsa,2014,5495.0,Manual,59095,Petrol,125,51.4,1.2
 Corsa,2017,7995.0,Manual,29000,Petrol,145,55.4,1.4
 Corsa,2015,6999.0,Manual,20045,Petrol,30,55.4,1.4
 Corsa,2018,7999.0,Manual,19654,Petrol,145,55.4,1.4
 Corsa,2017,8499.0,Manual,9978,Petrol,145,55.4,1.4
 Corsa,2017,9999.0,Manual,8633,Petrol,145,49.6,1.4
 Corsa,2018,7999.0,Manual,14948,Petrol,145,55.4,1.4
 Corsa,2018,8495.0,Manual,16000,Petrol,145,55.4,1.4
 Corsa,2019,10990.0,Manual,1152,Petrol,145,43.5,1.4
 Corsa,2019,9950.0,Manual,25,Petrol,150,43.5,1.4
 Corsa,2019,8995.0,Manual,10,Petrol,145,43.5,1.4
 Corsa,2017,7795.0,Manual,30000,Petrol,145,55.4,1.4
 Corsa,2018,7350.0,Manual,34044,Petrol,145,55.4,1.4
 Corsa,2019,10990.0,Manual,1254,Petrol,145,43.5,1.4
 Corsa,2017,7095.0,Manual,14580,Petrol,145,55.4,1.4
 Corsa,2014,4621.0,Manual,46599,Petrol,125,51.4,1.2
 Corsa,2017,7950.0,Manual,14295,Petrol,145,55.4,1.4
 Corsa,2013,5090.0,Manual,40200,Petrol,125,51.4,1.4
 Corsa,2014,5804.0,Manual,13945,Petrol,125,51.4,1.2
 Corsa,2015,5495.0,Manual,52000,Petrol,125,54.3,1.4
 Corsa,2014,4575.0,Manual,69196,Petrol,125,51.4,1.4
 Corsa,2015,5499.0,Manual,35744,Petrol,30,55.4,1.4
 Corsa,2016,6290.0,Manual,41146,Petrol,30,55.4,1.4
 Corsa,2017,6390.0,Manual,16881,Petrol,30,55.4,1.4
 Corsa,2017,7160.0,Manual,26135,Petrol,30,55.4,1.4
 Corsa,2015,6490.0,Manual,29500,Petrol,125,52.3,1.2
 Corsa,2015,6790.0,Manual,24218,Petrol,125,53.3,1.2
 Corsa,2019,10490.0,Manual,1512,Petrol,145,43.5,1.4
 Corsa,2017,7690.0,Manual,10758,Petrol,30,55.4,1.4
 Corsa,2016,7290.0,Manual,19613,Petrol,30,55.4,1.4
 Corsa,2016,7290.0,Manual,30515,Petrol,30,55.4,1.4
 Corsa,2017,7470.0,Manual,33500,Petrol,30,55.4,1.4
 Corsa,2019,10990.0,Manual,1210,Petrol,145,43.5,1.4
 Corsa,2019,9990.0,Manual,100,Petrol,145,43.5,1.4
 Corsa,2014,5250.0,Manual,43998,Petrol,125,51.4,1.4
 Corsa,2017,8200.0,Manual,14128,Petrol,145,55.4,1.4
 Corsa,2014,5490.0,Manual,31090,Petrol,125,53.3,1.2
 Corsa,2016,5990.0,Manual,45977,Petrol,30,55.4,1.4
 Corsa,2017,7490.0,Manual,7184,Petrol,145,55.4,1.4
 Corsa,2016,7900.0,Manual,29280,Petrol,30,57.6,1.0
 Corsa,2017,6790.0,Manual,39485,Petrol,30,55.4,1.4
 Corsa,2015,7834.0,Manual,11224,Petrol,30,55.4,1.4
 Corsa,2016,6990.0,Manual,23736,Petrol,30,55.4,1.4
 Corsa,2017,7860.0,Manual,16747,Petrol,30,55.4,1.4
 Corsa,2017,10498.0,Automatic,11486,Petrol,145,47.9,1.4
 Corsa,2014,4630.0,Manual,40696,Petrol,30,55.4,1.0
 Corsa,2014,3990.0,Manual,70128,Petrol,125,51.4,1.2
 Corsa,2016,7750.0,Manual,13023,Petrol,30,55.4,1.4
 Corsa,2017,7680.0,Manual,28033,Petrol,30,55.4,1.4
 Corsa,2017,8498.0,Manual,14038,Petrol,150,55.4,1.4
 Corsa,2016,7498.0,Manual,31002,Petrol,30,54.3,1.4
 Corsa,2017,7680.0,Manual,16673,Petrol,30,55.4,1.4
 Corsa,2015,7470.0,Manual,29351,Petrol,125,54.3,1.4
 Corsa,2017,7198.0,Manual,18805,Petrol,30,55.4,1.4
 Corsa,2015,4695.0,Manual,54361,Petrol,125,53.3,1.2
 Corsa,2017,6490.0,Manual,28096,Petrol,30,55.4,1.4
 Corsa,2017,6490.0,Manual,29066,Petrol,145,55.4,1.4
 Corsa,2017,6990.0,Manual,15958,Petrol,30,55.4,1.4
 Corsa,2016,6385.0,Manual,13430,Petrol,30,55.4,1.4
 Corsa,2017,6195.0,Manual,59030,Petrol,145,54.3,1.4
 Corsa,2017,7640.0,Manual,22208,Petrol,145,55.4,1.4
 Corsa,2014,6895.0,Manual,14634,Petrol,125,51.4,1.2
 Corsa,2016,8450.0,Manual,15375,Petrol,30,55.4,1.4
 Corsa,2018,7971.0,Manual,10519,Petrol,150,55.4,1.4
 Corsa,2017,7971.0,Manual,22088,Petrol,150,55.4,1.4
 Corsa,2016,6360.0,Manual,33269,Petrol,30,55.4,1.4
 Corsa,2013,4999.0,Manual,51972,Petrol,125,51.4,1.2
 Corsa,2017,7690.0,Manual,26033,Petrol,145,55.4,1.4
 Corsa,2017,7940.0,Manual,11446,Petrol,30,55.4,1.4
 Corsa,2016,6450.0,Manual,43170,Petrol,30,55.4,1.4
 Corsa,2013,4440.0,Manual,36429,Petrol,30,55.4,1.0
 Corsa,2016,6899.0,Manual,32737,Petrol,30,55.4,1.4
 Corsa,2020,17823.0,Manual,366,Petrol,150,52.3,1.2
 Corsa,2015,6830.0,Manual,31445,Petrol,125,54.3,1.4
 Corsa,2019,9471.0,Manual,7736,Petrol,145,43.5,1.4
 Corsa,2014,4499.0,Manual,50500,Petrol,125,51.4,1.2
 Corsa,2019,8650.0,Manual,3521,Petrol,145,43.5,1.4
 Corsa,2019,8810.0,Manual,7822,Petrol,145,43.5,1.4
 Corsa,2016,5810.0,Manual,28223,Petrol,30,55.4,1.4
 Corsa,2017,7720.0,Manual,21121,Petrol,30,55.4,1.4
 Corsa,2019,11157.0,Manual,100,Petrol,145,43.5,1.4
 Corsa,2016,8471.0,Manual,33865,Petrol,30,55.4,1.4
 Corsa,2017,7525.0,Manual,21115,Petrol,145,55.4,1.4
 Corsa,2019,9471.0,Manual,9260,Petrol,145,43.5,1.4
 Corsa,2019,9471.0,Manual,9765,Petrol,145,43.5,1.4
 Corsa,2019,9471.0,Manual,9944,Petrol,145,43.5,1.4
 Corsa,2019,9471.0,Manual,7567,Petrol,145,43.5,1.4
 Corsa,2016,7471.0,Manual,18237,Petrol,30,55.4,1.4
 Corsa,2017,8471.0,Manual,19759,Petrol,30,54.3,1.4
 Corsa,2017,7971.0,Manual,33065,Petrol,30,54.3,1.4
 Corsa,2016,7471.0,Manual,23374,Petrol,30,55.4,1.4
 Corsa,2013,5471.0,Manual,65000,Petrol,125,51.4,1.2
 Corsa,2015,7471.0,Manual,27797,Petrol,30,55.4,1.4
 Corsa,2017,7771.0,Manual,14516,Petrol,150,55.4,1.4
 Corsa,2018,10471.0,Manual,16397,Petrol,150,49.6,1.4
 Corsa,2013,5471.0,Manual,32951,Petrol,30,55.4,1.0
 Corsa,2019,11102.0,Manual,2462,Petrol,150,43.5,1.4
 Corsa,2017,9091.0,Manual,12288,Petrol,145,54.3,1.4
 Corsa,2019,10490.0,Manual,100,Petrol,145,43.5,1.4
 Corsa,2016,5790.0,Manual,35367,Petrol,125,53.3,1.2
 Corsa,2017,6890.0,Manual,35812,Petrol,30,55.4,1.4
 Corsa,2016,6390.0,Manual,33885,Petrol,30,55.4,1.4
 Corsa,2017,10498.0,Automatic,4753,Petrol,145,47.9,1.4
 Corsa,2015,7298.0,Manual,28059,Petrol,125,54.3,1.4
 Corsa,2019,8500.0,Manual,5803,Petrol,145,43.5,1.4
 Corsa,2019,8460.0,Manual,7007,Petrol,145,43.5,1.4
 Corsa,2019,8510.0,Manual,5426,Petrol,145,43.5,1.4
 Corsa,2017,8200.0,Manual,13045,Petrol,145,55.4,1.4
 Corsa,2016,6680.0,Manual,29256,Petrol,30,55.4,1.4
 Corsa,2016,6000.0,Manual,71999,Diesel,0,88.3,1.3
 Corsa,2016,6740.0,Manual,38927,Petrol,30,55.4,1.4
 Corsa,2017,7230.0,Manual,28075,Petrol,145,55.4,1.4
 Corsa,2018,7590.0,Manual,16002,Petrol,145,55.4,1.4
 Corsa,2020,16990.0,Manual,1010,Petrol,145,52.3,1.2
 Corsa,2018,8160.0,Manual,17202,Petrol,145,55.4,1.4
 Corsa,2016,6740.0,Manual,44477,Petrol,30,55.4,1.4
 Corsa,2019,9990.0,Manual,1998,Petrol,145,43.5,1.4
 Corsa,2019,9990.0,Manual,1860,Petrol,145,43.5,1.4
 Corsa,2019,9490.0,Manual,2378,Petrol,145,43.5,1.4
 Corsa,2019,8471.0,Manual,5438,Petrol,150,43.5,1.4
 Corsa,2018,7998.0,Manual,9109,Petrol,145,43.5,1.4
 Corsa,2018,8471.0,Manual,6690,Petrol,145,55.4,1.4
 Corsa,2017,7999.0,Manual,14502,Petrol,150,55.4,1.4
 Corsa,2017,7700.0,Manual,16119,Petrol,30,55.4,1.4
 Corsa,2015,7000.0,Manual,31000,Petrol,30,55.4,1.4
 Corsa,2017,6790.0,Manual,21845,Petrol,150,55.4,1.4
 Corsa,2018,8250.0,Manual,18610,Petrol,150,55.4,1.4
 Corsa,2014,4508.0,Manual,52516,Petrol,30,55.4,1.0
 Corsa,2018,8495.0,Manual,13290,Petrol,145,54.3,1.4
 Corsa,2017,10500.0,Automatic,13000,Petrol,145,47.9,1.4
 Corsa,2018,7990.0,Manual,11367,Petrol,145,43.5,1.4
 Corsa,2019,8499.0,Manual,9621,Petrol,145,43.5,1.4
 Corsa,2015,6541.0,Manual,7000,Petrol,125,53.3,1.2
 Corsa,2019,10998.0,Manual,5594,Petrol,145,44.8,1.4
 Corsa,2019,9890.0,Manual,4792,Petrol,150,43.5,1.4
 Corsa,2017,7409.0,Manual,14510,Petrol,30,55.4,1.4
 Corsa,2018,7999.0,Manual,4170,Petrol,145,55.4,1.4
 Corsa,2019,8799.0,Manual,9436,Petrol,145,43.5,1.4
 Corsa,2019,8299.0,Manual,12341,Petrol,145,43.5,1.4
 Corsa,2019,12499.0,Manual,2941,Petrol,145,44.8,1.4
 Corsa,2017,7595.0,Manual,26000,Petrol,30,55.4,1.4
 Corsa,2017,7290.0,Manual,23900,Petrol,145,54.3,1.4
 Corsa,2019,10699.0,Manual,2938,Petrol,145,44.8,1.4
 Corsa,2015,6929.0,Manual,11362,Petrol,125,52.3,1.2
 Corsa,2016,6399.0,Manual,33957,Petrol,30,55.4,1.4
 Corsa,2017,7999.0,Manual,12213,Petrol,145,55.4,1.4
 Corsa,2017,7304.0,Manual,35776,Petrol,30,55.4,1.4
 Corsa,2019,10699.0,Manual,3478,Petrol,145,44.8,1.4
 Corsa,2019,9699.0,Manual,4656,Petrol,145,43.5,1.4
 Corsa,2019,10699.0,Manual,3772,Petrol,145,44.8,1.4
 Corsa,2016,7999.0,Manual,21552,Petrol,30,54.3,1.4
 Corsa,2019,9999.0,Manual,12233,Petrol,145,43.5,1.4
 Corsa,2017,6999.0,Manual,12716,Petrol,150,55.4,1.4
 Corsa,2019,9999.0,Manual,9649,Petrol,145,43.5,1.4
 Corsa,2016,10499.0,Automatic,13637,Petrol,145,47.9,1.4
 Corsa,2018,7999.0,Manual,5303,Petrol,145,55.4,1.4
 Corsa,2015,5741.0,Manual,41197,Petrol,125,53.3,1.2
 Corsa,2017,8750.0,Manual,17384,Petrol,30,55.4,1.4
 Corsa,2018,7890.0,Manual,14000,Petrol,145,55.4,1.4
 Corsa,2014,5480.0,Manual,48178,Petrol,125,51.4,1.4
 Corsa,2014,5980.0,Manual,32700,Petrol,125,51.4,1.2
 Corsa,2016,5700.0,Manual,27573,Petrol,30,55.4,1.4
 Corsa,2019,8295.0,Manual,5551,Petrol,145,43.5,1.4
 Corsa,2019,8295.0,Manual,9789,Petrol,145,43.5,1.4
 Corsa,2019,8295.0,Manual,6369,Petrol,145,43.5,1.4
 Corsa,2019,8295.0,Manual,7396,Petrol,145,43.5,1.4
 Corsa,2019,8295.0,Manual,11180,Petrol,145,43.5,1.4
 Corsa,2018,8499.0,Manual,18259,Petrol,145,43.5,1.4
 Corsa,2017,6491.0,Manual,37601,Petrol,30,55.4,1.4
 Corsa,2016,7291.0,Manual,29915,Petrol,30,55.4,1.4
 Corsa,2014,5499.0,Manual,44414,Petrol,125,51.4,1.2
 Corsa,2019,10490.0,Manual,214,Petrol,145,43.5,1.4
 Corsa,2019,10990.0,Manual,865,Petrol,145,43.5,1.4
 Corsa,2019,10990.0,Manual,318,Petrol,145,43.5,1.4
 Corsa,2016,7230.0,Manual,35399,Petrol,125,54.3,1.4
 Corsa,2016,7190.0,Manual,18945,Petrol,30,54.3,1.4
 Corsa,2016,7491.0,Manual,28390,Petrol,30,55.4,1.4
 Corsa,2015,6890.0,Manual,28944,Petrol,30,55.4,1.4
 Corsa,2017,7850.0,Manual,32898,Petrol,145,54.3,1.4
 Corsa,2019,10657.0,Manual,974,Petrol,145,43.5,1.4
 Corsa,2019,10998.0,Manual,11555,Petrol,150,44.8,1.4
 Corsa,2019,10998.0,Manual,6519,Petrol,145,44.8,1.4
 Corsa,2017,6995.0,Manual,15000,Petrol,145,55.4,1.4
 Corsa,2018,8999.0,Manual,12272,Petrol,145,55.4,1.4
 Corsa,2015,7390.0,Manual,32746,Petrol,30,55.4,1.4
 Corsa,2016,7520.0,Manual,12321,Petrol,30,55.4,1.4
 Corsa,2016,7600.0,Manual,15811,Petrol,125,54.3,1.4
 Corsa,2017,7291.0,Manual,37772,Petrol,145,55.4,1.4
 Corsa,2018,9495.0,Manual,3493,Petrol,145,57.7,1.0
 Corsa,2018,9999.0,Automatic,13000,Petrol,145,39.8,1.4
 Corsa,2018,9999.0,Automatic,10734,Petrol,145,39.8,1.4
 Corsa,2019,10990.0,Manual,435,Petrol,145,43.5,1.4
 Corsa,2016,6990.0,Manual,52744,Diesel,0,83.1,1.3
 Corsa,2019,8046.0,Manual,6089,Petrol,145,43.5,1.4
 Corsa,2014,4121.0,Manual,77205,Petrol,125,51.4,1.4
 Corsa,2018,8991.0,Manual,13939,Petrol,150,43.5,1.4
 Corsa,2019,10990.0,Manual,579,Petrol,145,43.5,1.4
 Corsa,2017,7741.0,Manual,30272,Petrol,145,55.4,1.4
 Corsa,2018,10295.0,Automatic,10965,Petrol,145,39.8,1.4
 Corsa,2018,10499.0,Automatic,7765,Petrol,145,39.8,1.4
 Corsa,2016,6499.0,Manual,30384,Petrol,30,55.4,1.4
 Corsa,2019,9995.0,Manual,4655,Petrol,145,43.5,1.4
 Corsa,2019,8999.0,Manual,3273,Petrol,145,43.5,1.4
 Corsa,2017,7162.0,Manual,12764,Petrol,30,55.4,1.4
 Corsa,2017,7999.0,Manual,38700,Petrol,150,55.4,1.4
 Corsa,2016,7999.0,Manual,22373,Petrol,30,54.3,1.4
 Corsa,2017,7500.0,Manual,9832,Petrol,150,55.4,1.4
 Corsa,2018,9888.0,Automatic,5189,Petrol,150,39.8,1.4
 Corsa,2018,9690.0,Manual,8300,Petrol,145,43.5,1.4
 Corsa,2018,9499.0,Automatic,16350,Petrol,145,39.8,1.4
 Corsa,2017,7569.0,Manual,13460,Petrol,30,55.4,1.4
 Corsa,2016,6571.0,Manual,38255,Petrol,30,55.4,1.4
 Corsa,2018,9457.0,Automatic,2598,Petrol,145,39.8,1.4
 Corsa,2017,7500.0,Manual,18636,Petrol,30,55.4,1.4
 Corsa,2014,4965.0,Manual,65000,Petrol,125,51.4,1.2
 Corsa,2016,6465.0,Manual,44189,Petrol,30,55.4,1.4
 Corsa,2017,7999.0,Manual,19149,Petrol,145,55.4,1.4
 Corsa,2017,8136.0,Manual,12547,Petrol,145,55.4,1.4
 Corsa,2017,7295.0,Manual,26423,Petrol,30,55.4,1.4
 Corsa,2016,7793.0,Manual,18309,Petrol,30,55.4,1.4
 Corsa,2014,4070.0,Manual,53470,Diesel,30,67.3,1.3
 Corsa,2020,17498.0,Manual,10,Petrol,145,52.3,1.2
 Corsa,2020,16498.0,Manual,10,Petrol,145,52.3,1.2
 Corsa,2019,10300.0,Manual,9902,Petrol,150,43.5,1.4
 Corsa,2019,10371.0,Manual,7092,Petrol,150,43.5,1.4
 Corsa,2019,9199.0,Manual,9926,Petrol,145,43.5,1.4
 Corsa,2018,8600.0,Manual,15894,Petrol,145,43.5,1.4
 Corsa,2017,10800.0,Automatic,5297,Petrol,145,47.9,1.4
 Corsa,2019,8900.0,Manual,22831,Petrol,150,43.5,1.4
 Corsa,2017,8750.0,Manual,6250,Petrol,150,55.4,1.4
 Corsa,2017,8282.0,Manual,28989,Petrol,145,55.4,1.4
 Corsa,2016,7992.0,Manual,22579,Petrol,30,54.3,1.4
 Corsa,2019,9900.0,Manual,3363,Petrol,150,43.5,1.4
 Corsa,2019,9900.0,Manual,1970,Petrol,150,43.5,1.4
 Corsa,2019,9900.0,Manual,2217,Petrol,150,43.5,1.4
 Corsa,2016,5998.0,Manual,17682,Petrol,30,55.4,1.4
 Corsa,2016,6998.0,Manual,20601,Petrol,30,55.4,1.4
 Corsa,2018,9499.0,Automatic,17647,Petrol,145,47.9,1.4
 Corsa,2016,7287.0,Manual,33599,Petrol,30,55.4,1.4
 Corsa,2016,7000.0,Manual,35642,Petrol,30,55.4,1.4
 Corsa,2013,4499.0,Manual,69460,Petrol,125,51.4,1.2
 Corsa,2016,7999.0,Manual,41802,Petrol,30,54.3,1.4
 Corsa,2016,6699.0,Manual,16094,Petrol,30,55.4,1.4
 Corsa,2019,10495.0,Automatic,8125,Petrol,150,39.8,1.4
 Corsa,2016,9090.0,Automatic,22581,Petrol,145,47.9,1.4
 Corsa,2016,6700.0,Manual,30898,Petrol,30,55.4,1.4
 Corsa,2019,10998.0,Manual,6736,Petrol,145,44.8,1.4
 Corsa,2019,10698.0,Manual,9754,Petrol,145,44.8,1.4
 Corsa,2019,10998.0,Manual,9401,Petrol,150,44.8,1.4
 Corsa,2019,12991.0,Manual,3755,Petrol,145,43.5,1.4
 Corsa,2019,10998.0,Manual,8913,Petrol,150,44.8,1.4
 Corsa,2017,6890.0,Manual,24238,Petrol,145,55.4,1.4
 Corsa,2015,5998.0,Manual,49208,Petrol,125,51.4,1.2
 Corsa,2016,7446.0,Manual,18774,Petrol,125,53.3,1.2
 Corsa,2015,6530.0,Manual,46834,Petrol,30,55.4,1.4
 Corsa,2017,7350.0,Manual,35230,Petrol,30,54.3,1.4
 Corsa,2016,6298.0,Manual,56998,Petrol,30,55.4,1.4
 Corsa,2016,7955.0,Manual,47148,Petrol,30,54.3,1.4
 Corsa,2017,7998.0,Manual,22587,Petrol,30,54.3,1.4
 Corsa,2016,9000.0,Manual,42839,Petrol,30,55.4,1.4
 Corsa,2017,8500.0,Manual,27944,Petrol,145,55.4,1.4
 Corsa,2017,9455.0,Manual,28414,Petrol,125,54.3,1.4
 Corsa,2018,8695.0,Manual,18872,Petrol,145,43.5,1.4
 Corsa,2019,10698.0,Manual,9118,Petrol,150,44.8,1.4
 Corsa,2015,6495.0,Manual,45175,Petrol,30,55.4,1.4
 Corsa,2017,8495.0,Manual,19843,Petrol,150,55.4,1.4
 Corsa,2017,8500.0,Manual,27578,Petrol,150,55.4,1.4
 Corsa,2019,9998.0,Manual,15294,Petrol,150,43.5,1.4
 Corsa,2019,8995.0,Manual,4508,Petrol,145,43.5,1.4
 Corsa,2018,10495.0,Automatic,8496,Petrol,145,39.8,1.4
 Corsa,2019,9995.0,Manual,10,Petrol,145,56.5,1.0
 Corsa,2015,5210.0,Manual,36977,Petrol,125,53.3,1.2
 Corsa,2016,7020.0,Manual,32346,Petrol,30,54.3,1.4
 Corsa,2017,8171.0,Manual,21164,Petrol,30,54.3,1.4
 Corsa,2016,5695.0,Manual,34000,Petrol,30,55.4,1.4
 Corsa,2017,7899.0,Manual,11309,Petrol,150,55.4,1.4
 Corsa,2016,7998.0,Manual,20852,Petrol,30,55.4,1.4
 Corsa,2016,10898.0,Automatic,1423,Petrol,145,47.9,1.4
 Corsa,2015,7211.0,Manual,28952,Petrol,30,55.4,1.4
 Corsa,2017,8391.0,Manual,19565,Petrol,30,57.7,1.0
 Corsa,2017,6600.0,Manual,46210,Petrol,30,55.4,1.4
 Corsa,2016,7140.0,Manual,36276,Petrol,30,54.3,1.4
 Corsa,2019,10590.0,Manual,662,Petrol,145,43.5,1.4
 Corsa,2017,7902.0,Manual,22374,Petrol,30,55.4,1.4
 Corsa,2015,5749.0,Manual,37300,Petrol,125,53.3,1.2
 Corsa,2014,4981.0,Manual,59499,Petrol,125,51.4,1.4
 Corsa,2015,4880.0,Manual,51976,Petrol,125,52.3,1.2
 Corsa,2019,10590.0,Manual,2007,Petrol,145,44.8,1.4
 Corsa,2018,9481.0,Manual,15278,Petrol,150,49.6,1.4
 Corsa,2016,5391.0,Manual,29870,Petrol,125,53.3,1.2
 Corsa,2019,10790.0,Manual,388,Petrol,145,43.5,1.4
 Corsa,2016,5591.0,Manual,57658,Diesel,0,76.3,1.3
 Corsa,2016,7591.0,Manual,14788,Petrol,30,55.4,1.4
 Corsa,2016,6795.0,Manual,34588,Petrol,30,55.4,1.4
 Corsa,2015,6498.0,Manual,44115,Petrol,125,54.3,1.4
 Corsa,2017,10298.0,Manual,719,Petrol,150,55.4,1.4
 Corsa,2018,8514.0,Manual,14470,Petrol,150,55.4,1.4
